id,label
596224,3
473649,3
473211,3
302912,3
595835,3
95814,3
594991,3
1211165,3
95403,3
472586,3
595574,3
95735,3
472920,3
1236628,3
596143,3
1211099,3
595555,3
95470,3
595144,3
595453,3
674398,3
95682,3
675061,3
594659,3
595788,3
594409,3
473143,3
595540,3
95221,3
673909,3
674478,3
595739,3
595859,3
96461,3
473686,3
1211224,3
95970,3
1212598,3
472837,3
675175,3
595207,3
596249,3
1555527,3
473587,3
472879,3
596085,3
595916,3
95223,3
95830,3
596069,3
1236547,3
96495,3
1236663,3
1555613,3
594921,3
472471,3
95637,3
96458,3
473644,3
1236466,3
95601,3
96426,3
95277,3
473342,3
674331,3
595334,3
96435,3
95997,3
1212601,3
95410,3
472345,3
1236540,3
596324,3
472746,3
595839,3
1555495,3
595417,3
1236481,3
595981,3
1212625,3
1540871,3
673847,3
95438,3
675007,3
95382,3
95262,3
1236539,3
1212613,3
1555423,3
1211211,3
1236442,3
472446,3
96241,3
675173,3
95687,3
473678,3
675373,3
1212723,3
96129,3
473787,3
1211197,3
95983,3
1555447,3
1236405,3
96545,3
96258,3
673675,3
674576,3
594422,3
674529,3
473157,3
473361,3
95869,3
674607,3
96031,3
1236430,3
594743,3
595450,3
1212667,3
95064,3
1549902,3
1211183,3
95745,3
95336,3
594496,3
95462,3
95560,3
594740,3
473449,3
594794,3
596213,3
594417,3
473737,3
594771,3
95684,3
95968,3
675401,3
473625,3
596363,3
1212653,3
596229,3
594584,3
1236629,3
1236508,3
1211142,3
96202,3
595840,3
95846,3
596310,3
596039,3
595096,3
594961,3
675121,3
95157,3
96004,3
594755,3
595304,3
675627,3
96067,3
675359,3
473478,3
96396,3
1236577,3
1236557,3
473129,3
96248,3
1212710,3
594973,3
473048,3
595454,3
594450,3
673802,3
473013,3
96528,3
95241,3
96604,3
96262,3
473729,3
472369,3
674710,3
595872,3
596255,3
594815,3
473337,3
595810,3
96249,3
594957,3
1236499,3
96476,3
595902,3
595355,3
675341,3
675004,3
473781,3
96037,3
1211167,3
473770,3
594902,3
595826,3
472358,3
472396,3
596459,3
96279,3
472405,3
96002,3
675466,3
95050,3
473374,3
674015,3
595060,3
472633,3
595781,3
595280,3
596435,3
546064,2
591424,2
361429,2
590513,2
546392,2
591521,2
363149,2
542833,2
362322,2
591738,2
591654,2
363074,2
589700,2
363772,2
362879,2
363437,2
361971,2
542825,2
363350,2
589710,2
546268,2
546974,2
361291,2
362948,2
362565,2
590958,2
362885,2
363035,2
590990,2
362447,2
589591,2
591531,2
542614,2
546741,2
591841,2
591440,2
590678,2
361232,2
545967,2
362289,2
361912,2
363782,2
363044,2
546851,2
546492,2
590336,2
1318646,2
590180,2
546385,2
361688,2
1211642,2
361645,2
546897,2
542961,2
363586,2
591591,2
362744,2
590848,2
361490,2
363564,2
542736,2
217043,2
1209216,2
363769,2
591812,2
362974,2
591700,2
1549302,2
363056,2
542766,2
590125,2
591214,2
590107,2
589783,2
1318613,2
542524,2
590418,2
363286,2
591257,2
542804,2
363764,2
590342,2
363391,2
591540,2
589955,2
362190,2
361341,2
542308,2
363030,2
362314,2
546782,2
362325,2
361863,2
363553,2
545990,2
362610,2
591096,2
361942,2
362868,2
591236,2
590663,2
361996,2
589939,2
591408,2
589581,2
362283,2
363000,2
361221,2
361635,2
545968,2
362679,2
590965,2
542507,2
546201,2
1545984,2
1211632,2
546708,2
546163,2
591651,2
542713,2
543046,2
1546009,2
362724,2
362622,2
590555,2
591451,2
546575,2
591727,2
1209239,2
545898,2
545984,2
361676,2
362420,2
546480,2
590669,2
546039,2
589746,2
361463,2
362109,2
590940,2
542622,2
363339,2
361630,2
589679,2
546546,2
590522,2
546475,2
542706,2
591047,2
542489,2
546242,2
363090,2
546180,2
363089,2
591175,2
545925,2
362956,2
591760,2
543023,2
590897,2
362212,2
590842,2
591774,2
363729,2
542794,2
589985,2
546894,2
362046,2
542998,2
542450,2
546038,2
590974,2
361904,2
591754,2
363554,2
591161,2
542520,2
590084,2
542481,2
217080,2
590516,2
361412,2
591448,2
362287,2
542793,2
362238,2
361848,2
590490,2
591324,2
546162,2
363672,2
362845,2
363776,2
362829,2
591698,2
363113,2
542440,2
590962,2
1545998,2
542307,2
546729,2
1209208,2
546673,2
589833,2
589878,2
361261,2
590957,2
362159,2
545992,2
542752,2
589564,2
362441,2
591209,2
362386,2
361409,2
590386,2
590618,2
1549316,2
1545997,2
362765,2
542465,2
361870,2
546837,2
590179,2
590012,2
590193,2
362166,2
362163,2
542805,2
542700,2
590123,2
546434,2
361390,2
591325,2
363779,2
363238,2
363899,2
546460,2
590742,2
546826,2
361946,2
361351,2
362247,2
542414,2
546003,2
542549,2
591295,2
591693,2
363701,2
363544,2
591248,2
591494,2
546751,2
546507,2
546494,2
361358,2
546919,2
363749,2
545901,2
591383,2
362348,2
1209206,2
545978,2
362917,2
363232,2
546059,2
546825,2
591483,2
546693,2
590057,2
362182,2
590302,2
590675,2
363186,2
590928,2
1549381,2
546255,2
591170,2
590198,2
591013,2
591503,2
363775,2
546868,2
363489,2
542645,2
591544,2
361335,2
590373,2
546768,2
590063,2
590321,2
590403,2
591581,2
542609,2
363454,2
363519,2
363112,2
546424,2
362423,2
591088,2
546740,2
589582,2
591782,2
361406,2
546986,2
362650,2
361678,2
542471,2
590005,2
589559,2
1211636,2
546005,2
591035,2
589693,2
589686,2
362611,2
363248,2
590339,2
590950,2
546896,2
545890,2
363168,2
542663,2
590699,2
590756,2
546600,2
362477,2
363755,2
361373,2
591511,2
546711,2
361332,2
542467,2
542792,2
546626,2
590192,2
546886,2
361647,2
362033,2
362557,2
546594,2
362171,2
363715,2
590029,2
590700,2
546786,2
363385,2
361666,2
1211637,2
362421,2
542945,2
362269,2
590116,2
542612,2
546922,2
542867,2
361283,2
590981,2
546854,2
542595,2
362890,2
363533,2
362175,2
542491,2
589806,2
542526,2
546194,2
590689,2
546486,2
546976,2
589862,2
589976,2
543050,2
362040,2
589807,2
546053,2
590781,2
543045,2
590528,2
361561,2
546349,2
362753,2
363157,2
590843,2
361442,2
363358,2
591059,2
362148,2
590683,2
362853,2
546261,2
542597,2
542724,2
546558,2
546489,2
542581,2
361669,2
545977,2
363582,2
546403,2
591783,2
591065,2
542832,2
591139,2
589970,2
363766,2
545972,2
546830,2
1209219,2
217310,2
1209186,2
546535,2
546482,2
591382,2
542883,2
590019,2
546290,2
362157,2
589995,2
590284,2
546254,2
543032,2
546585,2
361664,2
590831,2
591568,2
542922,2
363746,2
362696,2
590162,2
545883,2
546975,2
362510,2
362598,2
363060,2
363416,2
362691,2
362111,2
361607,2
591016,2
1549267,2
590022,2
1209248,2
590964,2
362479,2
589622,2
546499,2
363549,2
546220,2
546604,2
362963,2
362649,2
589772,2
362830,2
542400,2
590363,2
590169,2
1318611,2
590424,2
590562,2
361512,2
363253,2
1549339,2
591815,2
363402,2
363557,2
590245,2
363760,2
1549276,2
590491,2
363289,2
590269,2
542851,2
542857,2
589767,2
361473,2
542343,2
546748,2
546744,2
590095,2
545927,2
545907,2
546647,2
362208,2
361653,2
546355,2
363494,2
542558,2
362179,2
362640,2
362931,2
363254,2
591198,2
546283,2
361216,2
542791,2
363022,2
542388,2
542681,2
590627,2
1252990,2
362085,2
546101,2
590952,2
546110,2
591471,2
591434,2
546429,2
362733,2
591297,2
363540,2
546644,2
1549265,2
362365,2
546680,2
363255,2
542885,2
589579,2
590578,2
361568,2
363282,2
546119,2
361534,2
362558,2
363658,2
590120,2
591721,2
591443,2
542871,2
363460,2
363207,2
542774,2
542448,2
590713,2
590163,2
546796,2
542351,2
591225,2
1545973,2
361914,2
546877,2
362296,2
361884,2
361722,2
361656,2
362945,2
362604,2
542571,2
589601,2
542350,2
542483,2
363761,2
591292,2
542442,2
542617,2
591762,2
542726,2
1211616,2
361469,2
362785,2
362711,2
363559,2
546656,2
363511,2
363085,2
361672,2
542454,2
362947,2
589869,2
542717,2
591339,2
362452,2
590509,2
362545,2
590307,2
362643,2
546738,2
363471,2
361387,2
362068,2
362146,2
361522,2
542599,2
589560,2
363071,2
217237,2
590565,2
362958,2
217154,2
546776,2
362354,2
363209,2
361794,2
1318636,2
590815,2
591206,2
361919,2
542379,2
546030,2
362620,2
546969,2
361505,2
542452,2
363303,2
1549363,2
591151,2
546705,2
542313,2
545876,2
590060,2
546090,2
542638,2
542884,2
362281,2
590397,2
590164,2
591445,2
545881,2
591243,2
361515,2
546007,2
546450,2
362802,2
589625,2
542588,2
546335,2
546072,2
542844,2
1549320,2
362549,2
361585,2
363539,2
546852,2
546607,2
543021,2
546885,2
362935,2
542938,2
362315,2
362135,2
591073,2
363457,2
590257,2
590762,2
546548,2
542707,2
546018,2
217288,2
542501,2
591767,2
590793,2
363452,2
362533,2
1209237,2
590806,2
363731,2
362502,2
590291,2
362466,2
589778,2
361856,2
363790,2
546758,2
361284,2
542837,2
363768,2
591514,2
362560,2
1318641,2
590664,2
590090,2
546272,2
542356,2
361366,2
542824,2
589636,2
546019,2
589692,2
361542,2
542314,2
591181,2
590937,2
546443,2
362295,2
591263,2
362277,2
546875,2
546363,2
590515,2
589587,2
591347,2
546544,2
590682,2
542338,2
362016,2
546890,2
363583,2
546034,2
591136,2
362704,2
542365,2
363778,2
542687,2
362106,2
543026,2
361506,2
546022,2
542521,2
361213,2
362285,2
591089,2
361773,2
362543,2
546678,2
362022,2
546679,2
542907,2
542641,2
546157,2
362929,2
546287,2
546459,2
362782,2
590524,2
362540,2
546882,2
546244,2
361685,2
546806,2
589638,2
361774,2
545940,2
590228,2
362940,2
546598,2
361947,2
362181,2
363150,2
362874,2
362774,2
546281,2
361658,2
546883,2
546668,2
1209181,2
363123,2
362435,2
545926,2
361494,2
361584,2
590280,2
217280,2
361788,2
542806,2
546516,2
590514,2
542765,2
590764,2
361977,2
546068,2
1546000,2
591106,2
363088,2
546781,2
1209179,2
589982,2
363216,2
361374,2
545982,2
590420,2
546684,2
542665,2
546252,2
589726,2
361392,2
542455,2
1209242,2
361526,2
545921,2
1209207,2
546089,2
591520,2
589915,2
589848,2
590020,2
361610,2
546658,2
590014,2
363343,2
362201,2
545997,2
591648,2
542925,2
361755,2
590841,2
362976,2
591761,2
546477,2
362060,2
590610,2
363561,2
546631,2
590295,2
363094,2
1209192,2
589840,2
542623,2
545894,2
362648,2
546359,2
590088,2
361625,2
543036,2
362087,2
591560,2
589839,2
590835,2
362381,2
546703,2
590925,2
542368,2
363025,2
546603,2
363175,2
590235,2
590668,2
591141,2
546239,2
546476,2
546467,2
361237,2
1318614,2
589818,2
591710,2
542830,2
363527,2
590759,2
591079,2
361917,2
546031,2
546804,2
590777,2
363485,2
590779,2
542456,2
542899,2
362037,2
363542,2
542513,2
589994,2
361325,2
361849,2
542510,2
590212,2
217254,2
363419,2
545964,2
363707,2
546035,2
546358,2
590827,2
590943,2
590991,2
1209233,2
362587,2
361386,2
362580,2
546502,2
363258,2
589657,2
361268,2
591475,2
590939,2
589879,2
363709,2
542406,2
362029,2
545952,2
546586,2
362756,2
363383,2
217094,2
361706,2
1209249,2
591156,2
589821,2
361513,2
362376,2
362047,2
361817,2
546076,2
591670,2
591776,2
361267,2
542957,2
362632,2
546652,2
546898,2
590787,2
543049,2
362513,2
591409,2
590308,2
542626,2
591569,2
362849,2
361721,2
1209247,2
542900,2
542924,2
362132,2
546956,2
590554,2
546537,2
590380,2
589779,2
591663,2
546828,2
590119,2
546263,2
546184,2
590365,2
591826,2
1545991,2
542594,2
591017,2
546527,2
361868,2
590387,2
590686,2
589770,2
361765,2
361654,2
546236,2
591707,2
361340,2
589600,2
361853,2
542316,2
361293,2
1318626,2
591058,2
361301,2
362914,2
363340,2
362766,2
546520,2
363711,2
362294,2
591789,2
542831,2
363594,2
546702,2
591390,2
363100,2
542469,2
590345,2
362527,2
1549326,2
542486,2
546094,2
542421,2
542927,2
591429,2
362716,2
590881,2
361484,2
362127,2
591588,2
542373,2
543014,2
546953,2
542640,2
362673,2
363464,2
590985,2
1209224,2
361827,2
361881,2
361510,2
361956,2
591002,2
590155,2
546312,2
361437,2
546378,2
591433,2
362360,2
545944,2
1549327,2
361257,2
362307,2
591020,2
546174,2
362965,2
362702,2
591318,2
362922,2
546784,2
591135,2
542795,2
591607,2
546692,2
362336,2
591799,2
545886,2
590620,2
546688,2
361212,2
546399,2
590894,2
590025,2
542747,2
363167,2
363538,2
590061,2
542366,2
217052,2
363184,2
591441,2
362813,2
542989,2
591153,2
546001,2
362319,2
546624,2
545916,2
361840,2
362095,2
546952,2
542933,2
361929,2
590114,2
362145,2
590770,2
589630,2
546769,2
589687,2
361845,2
362262,2
546483,2
590451,2
362519,2
546297,2
542860,2
546436,2
362867,2
361790,2
590286,2
591260,2
590181,2
590285,2
363577,2
362556,2
361648,2
542653,2
590324,2
362426,2
542906,2
362188,2
361612,2
546493,2
590453,2
590010,2
546052,2
545965,2
361649,2
363777,2
363265,2
542689,2
542322,2
591764,2
542591,2
591147,2
546671,2
217165,2
546131,2
362120,2
591697,2
546625,2
546204,2
362612,2
590927,2
591825,2
546964,2
589741,2
362944,2
590276,2
589765,2
362916,2
217092,2
362875,2
591105,2
546109,2
591425,2
546542,2
361906,2
542897,2
591741,2
363526,2
542762,2
363249,2
589682,2
1209174,2
589588,2
361476,2
589634,2
591340,2
589921,2
591530,2
591659,2
546300,2
546667,2
589983,2
1549366,2
361842,2
542880,2
361736,2
362694,2
590087,2
363018,2
362737,2
363337,2
590885,2
542495,2
361228,2
546080,2
362155,2
542525,2
361741,2
363433,2
546503,2
545915,2
361396,2
361616,2
590685,2
590195,2
1318621,2
361258,2
542608,2
363411,2
546032,2
591202,2
362019,2
542430,2
361596,2
362393,2
217390,2
546128,2
546630,2
542799,2
591279,2
590647,2
361899,2
1209175,2
590237,2
362688,2
542569,2
362652,2
546792,2
542332,2
590525,2
546126,2
361634,2
591599,2
363376,2
361545,2
591430,2
546415,2
361521,2
589633,2
363359,2
591770,2
542835,2
546292,2
1211615,2
590832,2
589775,2
217150,2
546191,2
1549374,2
590032,2
590466,2
546645,2
363578,2
1318650,2
546659,2
542428,2
361329,2
546596,2
546818,2
590859,2
362021,2
546917,2
591803,2
546926,2
546978,2
542971,2
361975,2
546590,2
545976,2
362903,2
361314,2
591354,2
363379,2
546027,2
591009,2
591733,2
362817,2
589660,2
591708,2
542682,2
589992,2
546538,2
363794,2
542557,2
591103,2
363555,2
589556,2
591526,2
543020,2
546717,2
589838,2
1318627,2
363765,2
362153,2
591417,2
546360,2
363493,2
361802,2
589863,2
363116,2
1211631,2
362589,2
546479,2
361350,2
362769,2
363771,2
363083,2
590886,2
363558,2
543024,2
590545,2
1209231,2
546577,2
591491,2
590476,2
542451,2
546056,2
546428,2
361606,2
361800,2
590399,2
545963,2
591008,2
542492,2
591746,2
363424,2
590645,2
363380,2
589861,2
545942,2
362456,2
591519,2
589780,2
542909,2
362215,2
362577,2
590879,2
361347,2
542684,2
362843,2
546165,2
363500,2
591493,2
546795,2
362742,2
363562,2
542535,2
363041,2
591626,2
362327,2
542670,2
361322,2
546714,2
363477,2
546147,2
362642,2
546243,2
591695,2
542753,2
362351,2
361547,2
590305,2
362860,2
542556,2
542335,2
1549277,2
542928,2
591000,2
363695,2
542311,2
361557,2
590947,2
363423,2
590963,2
591543,2
542552,2
362898,2
546431,2
590472,2
362125,2
362306,2
363537,2
362370,2
590523,2
362204,2
591208,2
362723,2
363165,2
546972,2
362930,2
590728,2
591349,2
546641,2
542901,2
546055,2
542574,2
363674,2
546888,2
591788,2
361544,2
546766,2
361368,2
590267,2
591644,2
362412,2
542304,2
362880,2
590140,2
546557,2
361694,2
542696,2
590970,2
545981,2
542436,2
542488,2
1211621,2
362646,2
591120,2
546819,2
546171,2
591180,2
361330,2
591366,2
589727,2
1209236,2
591597,2
591752,2
362052,2
590531,2
589881,2
591400,2
589721,2
362430,2
361416,2
362112,2
546376,2
591132,2
362893,2
546114,2
542977,2
542635,2
546543,2
589745,2
542631,2
361262,2
590500,2
590544,2
546593,2
546484,2
589871,2
591255,2
546402,2
362437,2
1318623,2
542405,2
591675,2
591454,2
546759,2
361772,2
591684,2
589798,2
590572,2
589904,2
591801,2
591506,2
362698,2
591319,2
546318,2
362572,2
545933,2
591277,2
361271,2
363440,2
542823,2
1318620,2
363405,2
542339,2
363078,2
589786,2
590750,2
542589,2
591481,2
362332,2
589857,2
590670,2
542856,2
546936,2
546715,2
543009,2
362844,2
546893,2
589748,2
363333,2
590688,2
546677,2
361594,2
546472,2
542349,2
542814,2
590074,2
1318624,2
591817,2
361382,2
590869,2
590602,2
542384,2
546293,2
542882,2
546219,2
1546007,2
362400,2
542734,2
589843,2
591522,2
361993,2
361988,2
542712,2
542779,2
589989,2
546481,2
542600,2
590411,2
546024,2
590789,2
591747,2
361976,2
590006,2
546278,2
591303,2
591527,2
362184,2
590605,2
590172,2
217312,2
546327,2
362739,2
361214,2
361835,2
590569,2
542422,2
1209245,2
363236,2
546328,2
543033,2
542995,2
361734,2
546856,2
361777,2
363245,2
589914,2
590122,2
362664,2
546948,2
591706,2
546584,2
363177,2
546262,2
546350,2
361349,2
362695,2
363486,2
363757,2
546895,2
546249,2
546074,2
542953,2
546298,2
217255,2
542426,2
361304,2
545935,2
590401,2
362183,2
543005,2
546463,2
543048,2
589576,2
590045,2
361312,2
362013,2
1209193,2
590355,2
542643,2
590301,2
542592,2
362660,2
362267,2
542632,2
363678,2
546732,2
546988,2
361990,2
363534,2
361269,2
546532,2
590182,2
543028,2
591316,2
363017,2
591620,2
591492,2
542540,2
590763,2
591650,2
362872,2
591837,2
361690,2
542959,2
546418,2
362638,2
542380,2
546045,2
546212,2
361372,2
362049,2
361537,2
546657,2
362904,2
542402,2
545906,2
591057,2
546302,2
590497,2
361623,2
542788,2
362954,2
1211628,2
591298,2
542490,2
362189,2
362864,2
361640,2
546169,2
1546002,2
361323,2
589763,2
363593,2
546801,2
589773,2
361593,2
591806,2
542741,2
362352,2
361336,2
362105,2
590817,2
542654,2
546556,2
546835,2
542678,2
591836,2
363330,2
546485,2
1546004,2
546106,2
590154,2
590422,2
361369,2
546879,2
543013,2
361891,2
591372,2
362517,2
362854,2
362128,2
546622,2
361236,2
1209180,2
542412,2
363315,2
362942,2
542357,2
363560,2
590749,2
362838,2
546189,2
362518,2
361609,2
542321,2
546599,2
361793,2
546218,2
590676,2
546317,2
591571,2
542715,2
362399,2
591118,2
361726,2
546867,2
362526,2
361839,2
362979,2
363183,2
545955,2
546111,2
1209232,2
542529,2
1211635,2
591395,2
361619,2
590775,2
590876,2
363227,2
591833,2
546686,2
362507,2
546506,2
1211618,2
546062,2
362468,2
361270,2
363005,2
589932,2
590566,2
546524,2
542575,2
591271,2
591513,2
591618,2
362726,2
1545975,2
362790,2
590899,2
361857,2
590980,2
362680,2
546009,2
546497,2
362445,2
363019,2
362261,2
363296,2
363719,2
546871,2
362486,2
589703,2
362499,2
545900,2
543017,2
589973,2
361725,2
546620,2
590858,2
590948,2
542787,2
362446,2
542902,2
361818,2
542559,2
1211622,2
361743,2
362012,2
363747,2
591593,2
363556,2
542969,2
363206,2
542453,2
542908,2
361582,2
546591,2
363308,2
1209213,2
590837,2
363064,2
591311,2
542812,2
542813,2
545970,2
591108,2
362631,2
362943,2
217186,2
217395,2
545953,2
361751,2
546650,2
542723,2
362546,2
363523,2
590993,2
591410,2
362966,2
591145,2
1545990,2
546799,2
362266,2
542584,2
589659,2
590506,2
363563,2
361757,2
542573,2
361953,2
546774,2
542737,2
1209244,2
546860,2
542570,2
546267,2
546002,2
590157,2
363448,2
362949,2
362597,2
363576,2
590813,2
363373,2
546662,2
589761,2
546390,2
363382,2
591816,2
591169,2
590186,2
589629,2
542926,2
591268,2
545913,2
591548,2
589683,2
362770,2
542930,2
362748,2
542500,2
546145,2
545954,2
589804,2
591152,2
361438,2
542484,2
1549290,2
542767,2
590142,2
546127,2
363444,2
362927,2
363068,2
363292,2
591756,2
362096,2
1545999,2
590903,2
590697,2
362920,2
363754,2
590646,2
590907,2
591840,2
362072,2
590082,2
590366,2
361970,2
591439,2
363082,2
546313,2
361936,2
589815,2
546404,2
589997,2
591179,2
361470,2
363781,2
545930,2
590687,2
591497,2
590915,2
591304,2
542582,2
362531,2
591392,2
591750,2
591290,2
361699,2
542538,2
362991,2
362579,2
362993,2
589956,2
589975,2
362639,2
542359,2
591518,2
589619,2
591624,2
591075,2
362273,2
591109,2
590093,2
591679,2
361223,2
542377,2
361575,2
542889,2
590896,2
363336,2
546959,2
591335,2
362309,2
363130,2
546379,2
591199,2
546257,2
589759,2
590708,2
362369,2
542503,2
545945,2
590230,2
590955,2
591189,2
591795,2
590143,2
362411,2
546457,2
362122,2
362574,2
1209229,2
546246,2
590037,2
590326,2
591252,2
362787,2
546407,2
1549354,2
362004,2
363574,2
363362,2
362162,2
546649,2
591736,2
1545994,2
546968,2
542776,2
361964,2
546148,2
546329,2
361758,2
546410,2
361405,2
546251,2
546398,2
363132,2
546725,2
362521,2
546610,2
363788,2
546364,2
362203,2
361727,2
361459,2
591566,2
546913,2
362209,2
363414,2
361266,2
591674,2
591369,2
546909,2
363306,2
591613,2
591281,2
546500,2
590124,2
542808,2
546573,2
361948,2
362164,2
363552,2
590100,2
546187,2
590306,2
363152,2
589934,2
362340,2
362569,2
546304,2
590273,2
546063,2
589676,2
361518,2
546193,2
545878,2
1209209,2
546382,2
591660,2
542692,2
361533,2
545934,2
546713,2
591601,2
591510,2
1211609,2
1209222,2
361859,2
590630,2
363241,2
362615,2
589794,2
591552,2
1209230,2
590571,2
546973,2
546563,2
546727,2
589826,2
363758,2
542583,2
590190,2
546075,2
546210,2
546791,2
546621,2
1545988,2
546970,2
591802,2
1549284,2
546907,2
363434,2
591652,2
589785,2
546550,2
545899,2
542839,2
546839,2
361860,2
546950,2
591286,2
590238,2
361965,2
362708,2
362990,2
591006,2
546719,2
363456,2
363487,2
590574,2
591677,2
546770,2
591496,2
590753,2
362243,2
546623,2
590628,2
362191,2
362889,2
589922,2
546373,2
542362,2
362071,2
542530,2
361315,2
1209203,2
590580,2
589671,2
362244,2
591696,2
363573,2
361388,2
361689,2
362359,2
363783,2
590734,2
590328,2
361394,2
591800,2
361381,2
546235,2
546653,2
361908,2
362501,2
362760,2
362635,2
543011,2
542565,2
546672,2
546336,2
591556,2
363401,2
363079,2
590294,2
590946,2
590243,2
546324,2
361370,2
590623,2
363136,2
361646,2
542662,2
362772,2
542587,2
546846,2
542477,2
546049,2
542360,2
542457,2
542847,2
590765,2
546966,2
1211606,2
361601,2
590135,2
363007,2
361362,2
546745,2
542434,2
361311,2
590468,2
542750,2
590908,2
361652,2
589585,2
546508,2
545962,2
546017,2
591485,2
363237,2
590121,2
363212,2
542505,2
362023,2
590288,2
546971,2
590726,2
546237,2
590383,2
590001,2
361433,2
362825,2
542801,2
362973,2
1549362,2
363451,2
545885,2
590079,2
546367,2
542780,2
362211,2
361786,2
590520,2
542630,2
591638,2
361879,2
363431,2
361507,2
362000,2
591416,2
546452,2
362342,2
591775,2
361712,2
589858,2
542943,2
1209210,2
1549338,2
591623,2
590657,2
363666,2
543047,2
546346,2
546058,2
1318643,2
363040,2
362454,2
590024,2
546043,2
591345,2
363478,2
546319,2
362373,2
542580,2
546589,2
591375,2
589583,2
363470,2
591634,2
363384,2
591563,2
363699,2
1549278,2
542553,2
542462,2
362508,2
590830,2
1549310,2
589940,2
363348,2
1211643,2
1209235,2
361477,2
542523,2
361419,2
542783,2
546720,2
542427,2
546802,2
363551,2
1211633,2
543051,2
363481,2
591125,2
363077,2
590325,2
546273,2
363233,2
546572,2
363114,2
545946,2
1318619,2
590048,2
546103,2
546260,2
362259,2
546642,2
362536,2
546651,2
362007,2
546426,2
362333,2
590475,2
546555,2
590740,2
591078,2
363305,2
363579,2
589670,2
362308,2
362014,2
361420,2
591771,2
362249,2
591731,2
546954,2
591536,2
590709,2
362230,2
546685,2
361927,2
591393,2
362075,2
361384,2
362478,2
591032,2
546391,2
362371,2
589667,2
363483,2
591216,2
542346,2
545960,2
361957,2
1209205,2
546775,2
590130,2
542644,2
361713,2
591217,2
590220,2
591477,2
590792,2
546942,2
546984,2
542646,2
589597,2
589769,2
363266,2
545993,2
361762,2
542509,2
591598,2
590576,2
590761,2
589884,2
546932,2
1209220,2
589999,2
362672,2
1549382,2
363492,2
546435,2
591387,2
542607,2
590961,2
591270,2
591586,2
542864,2
361316,2
542660,2
363087,2
362008,2
590598,2
591523,2
590953,2
590626,2
590452,2
1209226,2
362066,2
591798,2
362636,2
542532,2
542460,2
589696,2
546849,2
546361,2
589632,2
542533,2
546904,2
590371,2
542725,2
361320,2
590933,2
591310,2
589790,2
542748,2
542328,2
542829,2
543008,2
590409,2
363752,2
361844,2
590428,2
542655,2
590744,2
542997,2
546905,2
545931,2
542918,2
590872,2
591201,2
363531,2
361867,2
546275,2
546761,2
362317,2
589565,2
590469,2
362057,2
1211638,2
590405,2
591808,2
361811,2
542819,2
542975,2
589927,2
362668,2
361535,2
546578,2
361590,2
361771,2
542564,2
546085,2
589658,2
542745,2
542333,2
546330,2
542518,2
362436,2
591781,2
362284,2
542777,2
362693,2
546470,2
361686,2
591768,2
542979,2
362651,2
361935,2
591131,2
545951,2
361543,2
590423,2
591587,2
546829,2
361910,2
546967,2
591072,2
361662,2
361890,2
362237,2
363153,2
546166,2
361569,2
1209221,2
545966,2
591476,2
590268,2
363528,2
362886,2
591564,2
363432,2
589828,2
362506,2
546447,2
363499,2
363117,2
590559,2
589902,2
591305,2
591024,2
546640,2
546872,2
590752,2
591621,2
546377,2
590662,2
361501,2
362833,2
590707,2
591452,2
361468,2
542354,2
362779,2
591488,2
542942,2
546815,2
363756,2
589917,2
591322,2
542991,2
542921,2
546899,2
362655,2
363398,2
546709,2
589943,2
542628,2
363773,2
542875,2
362149,2
591380,2
362457,2
589699,2
542914,2
591337,2
589557,2
542667,2
591186,2
361768,2
590364,2
361357,2
590026,2
363403,2
590631,2
591196,2
589938,2
542673,2
546023,2
542478,2
546115,2
542310,2
363763,2
1211617,2
363535,2
590376,2
361955,2
362062,2
591829,2
361862,2
363067,2
361697,2
590517,2
363032,2
361279,2
542755,2
362005,2
542739,2
542301,2
363491,2
590816,2
546605,2
362881,2
363189,2
546666,2
1209223,2
590287,2
542593,2
591063,2
590736,2
546797,2
363058,2
1545980,2
361828,2
542705,2
590081,2
546742,2
546847,2
591097,2
363268,2
1549346,2
591264,2
362850,2
591470,2
591472,2
590987,2
590188,2
545905,2
591296,2
542694,2
361448,2
363203,2
591683,2
590361,2
361926,2
1211620,2
589603,2
591753,2
546746,2
589784,2
542416,2
363530,2
591365,2
542485,2
363128,2
361434,2
546307,2
362418,2
546920,2
362174,2
590118,2
542848,2
542341,2
590126,2
217171,2
590971,2
363131,2
590874,2
545989,2
546962,2
363571,2
1209228,2
591509,2
362467,2
589941,2
542931,2
542610,2
591666,2
589957,2
591359,2
590550,2
590299,2
590323,2
1545987,2
591575,2
361241,2
591364,2
546636,2
363717,2
590732,2
591617,2
589948,2
591636,2
362302,2
591742,2
361866,2
591572,2
362745,2
590986,2
589796,2
591155,2
591582,2
1318631,2
591792,2
361896,2
546323,2
589803,2
363784,2
542603,2
590149,2
546270,2
362553,2
590667,2
362231,2
542413,2
1209201,2
361225,2
542347,2
589805,2
389113,0
14421,0
12669,0
389489,0
336238,0
12568,0
516220,0
13846,0
387967,0
515177,0
388772,0
516801,0
389701,0
388306,0
390711,0
391435,0
390525,0
1209035,0
16262,0
389562,0
389024,0
391115,0
387940,0
391140,0
15682,0
387261,0
391350,0
15836,0
15822,0
336331,0
14102,0
388711,0
514872,0
388418,0
389320,0
391027,0
12358,0
391404,0
11998,0
390543,0
390239,0
391829,0
1208939,0
